"SS","YEAR","NEAR.DIST.harvest","MEANAGE.565.harvest"
"CL:R-040-1:5",2014,112.2742861,18.64095555
"CL:R-040-1:5",1993,1000,102.5066681
"CL:R-040-1:5",1994,1000,102.5066681
"CL:R-040-1:5",1995,1000,102.5066681
"CL:R-040-1:5",1996,112.2742861,1
"CL:R-040-1:5",1997,112.2742861,2
"CL:R-040-1:5",1998,112.2742861,3
"CL:R-040-1:5",1999,112.2742861,4
"CL:R-040-1:6",2000,113.4603909,5
"CL:R-040-1:6",2001,113.4603909,6
"CL:R-040-1:6",2002,113.4603909,7
"CL:R-040-1:6",2003,113.4603909,8
"CL:R-040-1:6",2005,113.4603909,10
"CL:R-040-1:6",2006,113.4603909,11
"CL:R-040-1:6",2007,113.4603909,12
"CL:R-040-1:6",2008,113.4603909,13
"CL:R-040-1:6",2009,113.4603909,14
"CL:R-040-1:6",2010,113.4603909,15
"CL:R-040-1:6",2011,113.4603909,16
"CL:R-040-1:6",2012,113.4603909,16.72528462
"CL:R-040-1:6",2014,113.4603909,18.72528462
"CL:R-040-1:6",1993,1000,102.5066681
"CL:R-040-1:6",1994,1000,102.5066681
"CL:R-040-1:6",1995,1000,102.5066681
"CL:R-040-1:6",1996,113.4603909,1
"CL:R-040-1:6",1997,113.4603909,2
"CL:R-040-1:6",1998,113.4603909,3
"CL:R-040-1:6",1999,113.4603909,4
"CL:R-040-1:7",2000,113.6815765,5
"CL:R-040-1:7",2001,113.6815765,6
"CL:R-040-1:7",2002,113.6815765,7
"CL:R-040-1:7",2003,113.6815765,8
"CL:R-040-1:7",2005,113.6815765,10
"CL:R-040-1:7",2006,113.6815765,11
"CL:R-040-1:7",2007,113.6815765,12
"CL:R-040-1:7",2008,113.6815765,13
"CL:R-040-1:7",2009,113.6815765,14
"CL:R-040-1:7",2010,113.6815765,15
"CL:R-040-1:7",2011,113.6815765,16
"CL:R-040-1:7",2012,113.6815765,17
"CL:R-040-1:7",2014,113.6815765,19
"CL:R-040-1:7",1993,1000,102.5066681
"CL:R-040-1:7",1994,1000,102.5066681
"CL:R-040-1:7",1995,1000,102.5066681
"CL:R-040-1:7",1996,113.6815765,1
"CL:R-040-1:7",1997,113.6815765,2
"CL:R-040-1:7",1998,113.6815765,3
"CL:R-040-1:7",1999,113.6815765,4
"CL:R-040-1:8",2000,115.2642641,5
"CL:R-040-1:8",2001,115.2642641,6
"CL:R-040-1:8",2002,115.2642641,7
"CL:R-040-1:8",2003,115.2642641,8
"CL:R-040-1:8",2005,115.2642641,10
"CL:R-040-1:8",2006,115.2642641,11
"CL:R-040-1:8",2007,115.2642641,12
"CL:R-040-1:8",2008,115.2642641,13
"CL:R-040-1:8",2009,115.2642641,14
"CL:R-040-1:8",2010,115.2642641,15
"CL:R-040-1:8",2011,115.2642641,16
"CL:R-040-1:8",2012,115.2642641,17
"CL:R-040-1:8",2014,115.2642641,19
"CL:R-040-1:8",1993,1000,102.5066681
"CL:R-040-1:8",1994,1000,102.5066681
"CL:R-040-1:8",1995,1000,102.5066681
"CL:R-040-1:8",1996,115.2642641,1
"CL:R-040-1:8",1997,115.2642641,2
"CL:R-040-1:8",1998,115.2642641,3
"CL:R-040-1:8",1999,115.2642641,4
"CL:R-040-2:1",2000,55.95981084,6
"CL:R-040-2:1",2001,55.95981084,7
"CL:R-040-2:1",2002,55.95981084,8
"CL:R-040-2:1",2003,55.95981084,9
"CL:R-040-2:1",2005,55.95981084,11
"CL:R-040-2:1",2006,55.95981084,12
"CL:R-040-2:1",2007,55.95981084,13
"CL:R-040-2:1",2008,55.95981084,14
"CL:R-040-2:1",2009,55.95981084,15
"CL:R-040-2:1",2010,55.95981084,16
"CL:R-040-2:1",2011,55.95981084,17
"CL:R-040-2:1",2012,55.95981084,18
"CL:R-040-2:1",2014,55.95981084,20
"CL:R-040-2:1",1993,1000,102.5066681
"CL:R-040-2:1",1994,1000,102.5066681
"CL:R-040-2:1",1995,55.95981084,1
"CL:R-040-2:1",1996,55.95981084,2
"CL:R-040-2:1",1997,55.95981084,3
"CL:R-040-2:1",1998,55.95981084,4
"CL:R-040-2:1",1999,55.95981084,5
"CL:R-040-2:2",2000,226.1156987,6
"CL:R-040-2:2",2001,226.1156987,7
"CL:R-040-2:2",2002,226.1156987,8
"CL:R-040-2:2",2003,226.1156987,9
"CL:R-040-2:2",2005,226.1156987,11
"CL:R-040-2:2",2006,226.1156987,12
"CL:R-040-2:2",2007,226.1156987,13
"CL:R-040-2:2",2008,226.1156987,14
"CL:R-040-2:2",2009,226.1156987,15
"CL:R-040-2:2",2010,226.1156987,16
"CL:R-040-2:2",2011,226.1156987,17
"CL:R-040-2:2",2012,226.1156987,18
"CL:R-040-2:2",2014,226.1156987,20
"CL:R-040-2:2",1993,1000,102.5066681
"CL:R-040-2:2",1994,1000,102.5066681
"CL:R-040-2:2",1995,226.1156987,1
"CL:R-040-2:2",1996,226.1156987,2
"CL:R-040-2:2",1997,226.1156987,3
"CL:R-040-2:2",1998,226.1156987,4
"CL:R-040-2:2",1999,226.1156987,5
"CL:R-040-2:3",2000,268.5953872,6
"CL:R-040-2:3",2001,268.5953872,7
"CL:R-040-2:3",2002,268.5953872,8
"CL:R-040-2:3",2003,268.5953872,9
"CL:R-040-2:3",2005,268.5953872,11
"CL:R-040-2:3",2006,268.5953872,12
"CL:R-040-2:3",2007,268.5953872,13
"CL:R-040-2:3",2008,268.5953872,14
"CL:R-040-2:3",2009,268.5953872,15
"CL:R-040-2:3",2010,268.5953872,16
"CL:R-040-2:3",2011,268.5953872,17
"CL:R-040-2:3",2012,268.5953872,18
"CL:R-040-2:3",2014,268.5953872,20
"CL:R-040-2:3",1993,1000,102.5066681
"CL:R-040-2:3",1994,1000,102.5066681
"CL:R-040-2:3",1995,268.5953872,1
"CL:R-040-2:3",1996,268.5953872,2
"CL:R-040-2:3",1997,268.5953872,3
"CL:R-040-2:3",1998,268.5953872,4
"CL:R-040-2:3",1999,268.5953872,5
"CL:R-040-2:4",2000,308.7230612,6
"CL:R-040-2:4",2001,308.7230612,7
"CL:R-040-2:4",2002,308.7230612,8
"CL:R-040-2:4",2003,308.7230612,9
"CL:R-040-2:4",2005,308.7230612,11
"CL:R-040-2:4",2006,308.7230612,12
"CL:R-040-2:4",2007,308.7230612,13
"CL:R-040-2:4",2008,308.7230612,14
"CL:R-040-2:4",2009,308.7230612,15
"CL:R-040-2:4",2010,308.7230612,16
"CL:R-040-2:4",2011,308.7230612,17
"CL:R-040-2:4",2012,308.7230612,18
"CL:R-040-2:4",2014,308.7230612,20
"CL:R-040-2:4",1993,1000,102.5066681
"CL:R-040-2:4",1994,1000,102.5066681
"CL:R-040-2:4",1995,308.7230612,1
"CL:R-040-2:4",1996,308.7230612,2
"CL:R-040-2:4",1997,308.7230612,3
"CL:R-040-2:4",1998,308.7230612,4
"CL:R-040-2:4",1999,308.7230612,5
"CL:R-040-2:5",2000,160.3199468,6
"CL:R-040-2:5",2001,160.3199468,7
"CL:R-040-2:5",2002,160.3199468,8
"CL:R-040-2:5",2003,160.3199468,9
"CL:R-040-2:5",2005,160.3199468,11
"CL:R-040-2:5",2006,160.3199468,12
"CL:R-040-2:5",2007,160.3199468,13
"CL:R-040-2:5",2008,160.3199468,14
"CL:R-040-2:5",2009,160.3199468,15
"CL:R-040-2:5",2010,160.3199468,16
"CL:R-040-2:5",2011,160.3199468,17
"CL:R-040-2:5",2012,160.3199468,18
"CL:R-040-2:5",2014,160.3199468,20
"CL:R-040-2:5",1993,1000,102.5066681
"CL:R-040-2:5",1994,1000,102.5066681
"CL:R-040-2:5",1995,160.3199468,1
"CL:R-040-2:5",1996,160.3199468,2
"CL:R-040-2:5",1997,160.3199468,3
"CL:R-040-2:5",1998,160.3199468,4
"CL:R-040-2:5",1999,160.3199468,5
"CL:R-040-2:6",2000,125.1504214,6
"CL:R-040-2:6",2001,125.1504214,7
"CL:R-040-2:6",2002,125.1504214,8
"CL:R-040-2:6",2003,125.1504214,9
"CL:R-040-2:6",2005,125.1504214,11
"CL:R-040-2:6",2006,125.1504214,12
"CL:R-040-2:6",2007,125.1504214,13
"CL:R-040-2:6",2008,125.1504214,14
"CL:R-040-2:6",2009,125.1504214,15
"CL:R-040-2:6",2010,125.1504214,16
"CL:R-040-2:6",2011,125.1504214,17
"CL:R-040-2:6",2012,125.1504214,18
"CL:R-040-2:6",2014,125.1504214,20
"CL:R-040-2:6",1993,1000,102.5066681
"CL:R-040-2:6",1994,1000,102.5066681
"CL:R-040-2:6",1995,125.1504214,1
"CL:R-040-2:6",1996,125.1504214,2
"CL:R-040-2:6",1997,125.1504214,3
"CL:R-040-2:6",1998,125.1504214,4
"CL:R-040-2:6",1999,125.1504214,5
"CL:R-040-2:7",2000,133.909349,6
"CL:R-040-2:7",2001,133.909349,7
"CL:R-040-2:7",2002,133.909349,8
"CL:R-040-2:7",2003,133.909349,9
"CL:R-040-2:7",2005,133.909349,11
"CL:R-040-2:7",2006,133.909349,12
"CL:R-040-2:7",2007,133.909349,13
"CL:R-040-2:7",2008,133.909349,14
"CL:R-040-2:7",2009,133.909349,15
"CL:R-040-2:7",2010,133.909349,16
"CL:R-040-2:7",2011,133.909349,17
"CL:R-040-2:7",2012,133.909349,18
"CL:R-040-2:7",2014,133.909349,20
"CL:R-040-2:7",1993,1000,102.5066681
"CL:R-040-2:7",1994,1000,102.5066681
"CL:R-040-2:7",1995,133.909349,1
"CL:R-040-2:7",1996,133.909349,2
"CL:R-040-2:7",1997,133.909349,3
"CL:R-040-2:7",1998,133.909349,4
"CL:R-040-2:7",1999,133.909349,5
"CL:R-040-2:8",2000,52.68162841,6
"CL:R-040-2:8",2001,52.68162841,7
"CL:R-040-2:8",2002,52.68162841,8
"CL:R-040-2:8",2003,52.68162841,9
"CL:R-040-2:8",2005,52.68162841,11
"CL:R-040-2:8",2006,52.68162841,12
"CL:R-040-2:8",2007,52.68162841,13
"CL:R-040-2:8",2008,52.68162841,14
"CL:R-040-2:8",2009,52.68162841,15
"CL:R-040-2:8",2010,52.68162841,16
"CL:R-040-2:8",2011,52.68162841,17
"CL:R-040-2:8",2012,52.68162841,18
"CL:R-040-2:8",2014,52.68162841,20
"CL:R-040-2:8",1993,1000,102.5066681
"CL:R-040-2:8",1994,1000,102.5066681
"CL:R-040-2:8",1995,52.68162841,1
"CL:R-040-2:8",1996,52.68162841,2
"CL:R-040-2:8",1997,52.68162841,3
"CL:R-040-2:8",1998,52.68162841,4
"CL:R-040-2:8",1999,52.68162841,5
"CL:R-040-3:1",2000,181.2849487,6
"CL:R-040-3:1",2001,181.2849487,7
"CL:R-040-3:1",2002,181.2849487,8
"CL:R-040-3:1",2003,181.2849487,9
"CL:R-040-3:1",2005,181.2849487,11
"CL:R-040-3:1",2006,181.2849487,12
"CL:R-040-3:1",2007,181.2849487,13
"CL:R-040-3:1",2008,181.2849487,14
"CL:R-040-3:1",2009,181.2849487,15
"CL:R-040-3:1",2010,181.2849487,16
"CL:R-040-3:1",2011,181.2849487,17
"CL:R-040-3:1",2012,181.2849487,18
"CL:R-040-3:1",2014,181.2849487,20
"CL:R-040-3:1",1993,1000,102.5066681
"CL:R-040-3:1",1994,1000,102.5066681
"CL:R-040-3:1",1995,181.2849487,1
"CL:R-040-3:1",1996,181.2849487,2
"CL:R-040-3:1",1997,181.2849487,3
"CL:R-040-3:1",1998,181.2849487,4
"CL:R-040-3:1",1999,181.2849487,5
"CL:R-040-3:2",2000,194.002256,6
"CL:R-040-3:2",2001,194.002256,7
"CL:R-040-3:2",2002,194.002256,8
"CL:R-040-3:2",2003,194.002256,9
"CL:R-040-3:2",2005,194.002256,11
"CL:R-040-3:2",2006,194.002256,12
"CL:R-040-3:2",2007,194.002256,13
"CL:R-040-3:2",2008,194.002256,14
"CL:R-040-3:2",2009,194.002256,15
"CL:R-040-3:2",2010,194.002256,16
"CL:R-040-3:2",2011,194.002256,17
"CL:R-040-3:2",2012,194.002256,18
"CL:R-040-3:2",2014,194.002256,20
"CL:R-040-3:2",1993,1000,102.5066681
"CL:R-040-3:2",1994,1000,102.5066681
"CL:R-040-3:2",1995,194.002256,1
"CL:R-040-3:2",1996,194.002256,2
"CL:R-040-3:2",1997,194.002256,3
"CL:R-040-3:2",1998,194.002256,4
"CL:R-040-3:2",1999,194.002256,5
"CL:R-040-3:3",2000,160.6768196,6
"CL:R-040-3:3",2001,160.6768196,7
"CL:R-040-3:3",2002,160.6768196,8
"CL:R-040-3:3",2003,160.6768196,9
"CL:R-040-3:3",2005,160.6768196,10.7790895
"CL:R-040-3:3",2006,160.6768196,11.7790895
"CL:R-040-3:3",2007,160.6768196,12.7790895
"CL:R-040-3:3",2008,160.6768196,13.7790895
"CL:R-040-3:3",2009,160.6768196,14.7790895
"CL:R-040-3:3",2010,160.6768196,15.7790895
"CL:R-040-3:3",2011,160.6768196,16.7790895
"CL:R-040-3:3",2012,160.6768196,17.7790895
"CL:R-040-3:3",2014,160.6768196,19.7790895
"CL:R-040-3:3",1993,1000,102.5066681
"CL:R-040-3:3",1994,1000,102.5066681
"CL:R-040-3:3",1995,160.6768196,1
"CL:R-040-3:3",1996,160.6768196,2
"CL:R-040-3:3",1997,160.6768196,3
"CL:R-040-3:3",1998,160.6768196,4
"CL:R-040-3:3",1999,160.6768196,5
"CL:R-040-3:4",2000,5.916266423,6
"CL:R-040-3:4",2001,5.916266423,7
"CL:R-040-3:4",2002,5.916266423,8
"CL:R-040-3:4",2003,5.916266423,9
"CL:R-040-3:4",2005,5.916266423,9.686660395
"CL:R-040-3:4",2006,5.916266423,10.6866604
"CL:R-040-3:4",2007,5.916266423,11.6866604
"CL:R-040-3:4",2008,5.916266423,12.6866604
"CL:R-040-3:4",2009,5.916266423,13.6866604
"CL:R-040-3:4",2010,5.916266423,14.6866604
"CL:R-040-3:4",2011,5.916266423,15.6866604
"CL:R-040-3:4",2012,5.916266423,16.6866604
"CL:R-040-3:4",2014,5.916266423,18.6866604
"CL:R-040-3:4",1993,1000,102.5066681
"CL:R-040-3:4",1994,1000,102.5066681
"CL:R-040-3:4",1995,5.916266423,1
"CL:R-040-3:4",1996,5.916266423,2
"CL:R-040-3:4",1997,5.916266423,3
"CL:R-040-3:4",1998,5.916266423,4
"CL:R-040-3:4",1999,5.916266423,5
"CL:R-040-3:5",2000,0,6
"CL:R-040-3:5",2001,0,7
"CL:R-040-3:5",2002,0,8
"CL:R-040-3:5",2003,0,9
"CL:R-040-3:5",2005,0,10.776552
"CL:R-040-3:5",2006,0,11.776552
"CL:R-040-3:5",2007,0,12.776552
"CL:R-040-3:5",2008,0,13.776552
"CL:R-040-3:5",2009,0,14.776552
"CL:R-040-3:5",2010,0,15.776552
"CL:R-040-3:5",2011,0,16.776552
"CL:R-040-3:5",2012,0,17.776552
"CL:R-040-3:5",2014,0,19.776552
"CL:R-040-3:5",1993,1000,102.5066681
"CL:R-040-3:5",1994,1000,102.5066681
"CL:R-040-3:5",1995,0,1
"CL:R-040-3:5",1996,0,2
"CL:R-040-3:5",1997,0,3
"CL:R-040-3:5",1998,0,4
"CL:R-040-3:5",1999,0,5
"CL:R-040-3:6",2000,139.8969494,6
"CL:R-040-3:6",2001,139.8969494,7
"CL:R-040-3:6",2002,139.8969494,8
"CL:R-040-3:6",2003,139.8969494,9
"CL:R-040-3:6",2005,139.8969494,11
"CL:R-040-3:6",2006,139.8969494,12
"CL:R-040-3:6",2007,139.8969494,13
"CL:R-040-3:6",2008,139.8969494,14
"CL:R-040-3:6",2009,139.8969494,15
"CL:R-040-3:6",2010,139.8969494,16
"CL:R-040-3:6",2011,139.8969494,17
"CL:R-040-3:6",2012,139.8969494,18
"CL:R-040-3:6",2014,139.8969494,20
"CL:R-040-3:6",1993,1000,102.5066681
"CL:R-040-3:6",1994,1000,102.5066681
"CL:R-040-3:6",1995,139.8969494,1
"CL:R-040-3:6",1996,139.8969494,2
"CL:R-040-3:6",1997,139.8969494,3
"CL:R-040-3:6",1998,139.8969494,4
"CL:R-040-3:6",1999,139.8969494,5
"CL:R-040-3:7",2000,197.0270962,6
"CL:R-040-3:7",2001,197.0270962,7
"CL:R-040-3:7",2002,197.0270962,8
"CL:R-040-3:7",2003,197.0270962,9
"CL:R-040-3:7",2005,197.0270962,11
"CL:R-040-3:7",2006,197.0270962,12
"CL:R-040-3:7",2007,197.0270962,13
"CL:R-040-3:7",2008,197.0270962,14
"CL:R-040-3:7",2009,197.0270962,15
"CL:R-040-3:7",2010,197.0270962,16
"CL:R-040-3:7",2011,197.0270962,17
"CL:R-040-3:7",2012,197.0270962,18
"CL:R-040-3:7",2014,197.0270962,20
"CL:R-040-3:7",1993,1000,102.5066681
"CL:R-040-3:7",1994,1000,102.5066681
"CL:R-040-3:7",1995,197.0270962,1
"CL:R-040-3:7",1996,197.0270962,2
"CL:R-040-3:7",1997,197.0270962,3
"CL:R-040-3:7",1998,197.0270962,4
"CL:R-040-3:7",1999,197.0270962,5
"CL:R-040-3:8",2000,200.4473973,6
"CL:R-040-3:8",2001,200.4473973,7
"CL:R-040-3:8",2002,200.4473973,8
"CL:R-040-3:8",2003,200.4473973,9
"CL:R-040-3:8",2005,200.4473973,11
"CL:R-040-3:8",2006,200.4473973,12
"CL:R-040-3:8",2007,200.4473973,13
"CL:R-040-3:8",2008,200.4473973,14
"CL:R-040-3:8",2009,200.4473973,15
"CL:R-040-3:8",2010,200.4473973,16
"CL:R-040-3:8",2011,200.4473973,17
"CL:R-040-3:8",2012,200.4473973,18
"CL:R-040-3:8",2014,200.4473973,20
"CL:R-040-3:8",1993,1000,102.5066681
"CL:R-040-3:8",1994,1000,102.5066681
"CL:R-040-3:8",1995,200.4473973,1
"CL:R-040-3:8",1996,200.4473973,2
"CL:R-040-3:8",1997,200.4473973,3
"CL:R-040-3:8",1998,200.4473973,4
"CL:R-040-3:8",1999,200.4473973,5
"CL:C-001-1:1",2015,413.9208939,20
"CL:C-001-1:1",2016,413.9208939,21
"CL:C-001-1:1",2017,413.9208939,22
"CL:C-001-1:1",2018,413.9208939,23
"CL:C-001-2:1",2015,221.6729994,9.854121014
"CL:C-001-2:1",2016,221.6729994,10.85412101
"CL:C-001-2:1",2017,221.6729994,11.85412101
"CL:C-001-2:1",2018,221.6729994,12.85412101
"CL:C-001-3:1",2015,260.2742359,2
"CL:C-001-3:1",2016,260.2742359,3
"CL:C-001-3:1",2017,260.2742359,4
"CL:C-001-3:1",2018,260.2742359,5
"CL:C-010-1:1",2015,655.3331768,102.5066681
"CL:C-010-1:1",2016,655.3331768,102.5066681
"CL:C-010-1:1",2017,655.3331768,102.5066681
"CL:C-010-1:1",2018,655.3331768,102.5066681
"CL:C-010-1:2",2015,665.9501535,102.5066681
"CL:C-010-1:2",2016,665.9501535,102.5066681
"CL:C-010-1:2",2017,665.9501535,102.5066681
"CL:C-010-1:2",2018,665.9501535,102.5066681
"CL:C-010-2:1",2015,522.4389248,21
"CL:C-010-2:1",2016,256.0637396,1.286667429
"CL:C-010-2:1",2017,256.0637396,2.286667429
"CL:C-010-2:1",2018,256.0637396,3.286667429
"CL:C-010-2:2",2015,717.4886689,102.5066681
"CL:C-010-2:2",2016,228.8468326,1
"CL:C-010-2:2",2017,228.8468326,2
"CL:C-010-2:2",2018,228.8468326,3
"CL:C-010-3:1",2015,49.92333601,2.076131561
"CL:C-010-3:1",2016,49.92333601,3.076131561
"CL:C-010-3:1",2017,49.92333601,4.076131561
"CL:C-010-3:1",2018,49.92333601,5.076131561
"CL:C-010-3:2",2015,187.7485702,2.674096155
"CL:C-010-3:2",2016,187.7485702,3.674096155
"CL:C-010-3:2",2017,187.7485702,4.674096155
"CL:C-010-3:2",2018,187.7485702,5.674096155
"CL:C-040-1:1-1",2015,739.3595744,102.5066681
"CL:C-040-1:1-1",2016,739.3595744,102.5066681
"CL:C-040-1:1-1",2017,739.3595744,102.5066681
"CL:C-040-1:1-1",2018,739.3595744,102.5066681
"CL:C-040-1:1-2",2015,664.202062,102.5066681
"CL:C-040-1:1-2",2016,664.202062,102.5066681
"CL:C-040-1:1-2",2017,664.202062,102.5066681
"CL:C-040-1:1-2",2018,664.202062,102.5066681
"CL:C-040-1:1-3",2015,618.8182818,102.5066681
"CL:C-040-1:1-3",2016,618.8182818,102.5066681
"CL:C-040-1:1-3",2017,618.8182818,102.5066681
"CL:C-040-1:1-3",2018,618.8182818,102.5066681
"CL:C-040-1:1-4",2015,451.8477601,21
"CL:C-040-1:1-4",2016,451.8477601,22
"CL:C-040-1:1-4",2017,451.8477601,23
"CL:C-040-1:1-4",2018,451.8477601,24
"CL:C-040-1:2-1",2015,921.1176842,102.5066681
"CL:C-040-1:2-1",2016,921.1176842,102.5066681
"CL:C-040-1:2-1",2017,921.1176842,102.5066681
"CL:C-040-1:2-1",2018,921.1176842,102.5066681
"CL:C-040-1:2-2",2015,815.4768107,102.5066681
"CL:C-040-1:2-2",2016,815.4768107,102.5066681
"CL:C-040-1:2-2",2017,815.4768107,102.5066681
"CL:C-040-1:2-2",2018,815.4768107,102.5066681
"CL:C-040-1:2-3",2015,615.4776823,102.5066681
"CL:C-040-1:2-3",2016,615.4776823,102.5066681
"CL:C-040-1:2-3",2017,615.4776823,102.5066681
"CL:C-040-1:2-3",2018,615.4776823,102.5066681
"CL:C-040-1:2-4",2015,415.4797327,21
"CL:C-040-1:2-4",2016,415.4797327,22
"CL:C-040-1:2-4",2017,415.4797327,23
"CL:C-040-1:2-4",2018,415.4797327,24
"CL:C-040-2:1-1",2015,109.9704176,19.14420726
"CL:C-040-2:1-1",2016,109.9704176,20.14420726
"CL:C-040-2:1-1",2017,109.9704176,21.14420726
"CL:C-040-2:1-1",2018,109.9704176,22.14420726
"CL:C-040-2:1-2",2015,309.615678,19.75361803
"CL:C-040-2:1-2",2016,309.615678,20.75361803
"CL:C-040-2:1-2",2017,309.615678,21.75361803
"CL:C-040-2:1-2",2018,309.615678,22.75361803
"CL:C-040-2:1-3",2015,508.2925326,21
"CL:C-040-2:1-3",2016,508.2925326,22
"CL:C-040-2:1-3",2017,508.2925326,23
"CL:C-040-2:1-3",2018,508.2925326,24
"CL:C-040-2:1-4",2015,580.100921,102.5066681
"CL:C-040-2:1-4",2016,580.100921,102.5066681
"CL:C-040-2:1-4",2017,580.100921,102.5066681
"CL:C-040-2:1-4",2018,580.100921,102.5066681
"CL:C-040-2:2-1",2015,153.3538393,17.51888971
"CL:C-040-2:2-1",2016,153.3538393,18.51888971
"CL:C-040-2:2-1",2017,153.3538393,19.51888971
"CL:C-040-2:2-1",2018,153.3538393,20.51888971
"CL:C-040-2:2-2",2015,339.7166841,15.35396567
"CL:C-040-2:2-2",2016,339.7166841,16.35396567
"CL:C-040-2:2-2",2017,339.7166841,17.35396567
"CL:C-040-2:2-2",2018,339.7166841,18.35396567
"CL:C-040-2:2-3",2015,389.8390305,8.351429139
"CL:C-040-2:2-3",2016,389.8390305,9.351429139
"CL:C-040-2:2-3",2017,389.8390305,10.35142914
"CL:C-040-2:2-3",2018,389.8390305,11.35142914
"CL:C-040-2:2-4",2015,382.6027088,8
"CL:C-040-2:2-4",2016,382.6027088,9
"CL:C-040-2:2-4",2017,382.6027088,10
"CL:C-040-2:2-4",2018,382.6027088,11
"CL:C-040-3:1-1",2015,132.1777251,11
"CL:C-040-3:1-1",2016,132.1777251,12
"CL:C-040-3:1-1",2017,132.1777251,13
"CL:C-040-3:1-1",2018,132.1777251,14
"CL:C-040-3:1-2",2015,313.6957824,8.92642466
"CL:C-040-3:1-2",2016,313.6957824,9.92642466
"CL:C-040-3:1-2",2017,313.6957824,10.92642466
"CL:C-040-3:1-2",2018,313.6957824,11.92642466
"CL:C-040-3:1-3",2015,370.6746173,2.449790068
"CL:C-040-3:1-3",2016,370.6746173,3.449790068
"CL:C-040-3:1-3",2017,370.6746173,4.449790068
"CL:C-040-3:1-3",2018,370.6746173,5.449790068
"CL:C-040-3:1-4",2015,194.1558594,2
"CL:C-040-3:1-4",2016,194.1558594,3
"CL:C-040-3:1-4",2017,194.1558594,4
"CL:C-040-3:1-4",2018,194.1558594,5
"CL:C-040-3:2-1",2015,295.3927567,11
"CL:C-040-3:2-1",2016,295.3927567,8.081734554
"CL:C-040-3:2-1",2017,295.3927567,9.081734554
"CL:C-040-3:2-1",2018,295.3927567,10.08173455
"CL:C-040-3:2-2",2015,415.1529651,11
"CL:C-040-3:2-2",2016,415.1529651,9.022507669
"CL:C-040-3:2-2",2017,415.1529651,10.02250767
"CL:C-040-3:2-2",2018,415.1529651,11.02250767
"CL:C-040-3:2-3",2015,439.8461313,2
"CL:C-040-3:2-3",2016,439.8461313,3
"CL:C-040-3:2-3",2017,439.8461313,4
"CL:C-040-3:2-3",2018,439.8461313,5
"CL:C-040-3:2-4",2015,245.6654722,2
"CL:C-040-3:2-4",2016,245.6654722,3
"CL:C-040-3:2-4",2017,245.6654722,4
"CL:C-040-3:2-4",2018,245.6654722,5
"CL:C-100-1:1-1",2015,344.5092528,21
"CL:C-100-1:1-1",2016,86.49519638,11.77990972
"CL:C-100-1:1-1",2017,86.49519638,12.77990972
"CL:C-100-1:1-1",2018,86.49519638,13.77990972
"CL:C-100-1:1-2",2015,291.6134988,21
"CL:C-100-1:1-2",2016,203.8908422,16.16466745
"CL:C-100-1:1-2",2017,203.8908422,17.16466745
"CL:C-100-1:1-2",2018,203.8908422,18.16466745
"CL:C-100-1:1-3",2015,308.1111452,21
"CL:C-100-1:1-3",2016,308.1111452,20.2087682
"CL:C-100-1:1-3",2017,308.1111452,21.2087682
"CL:C-100-1:1-3",2018,308.1111452,22.2087682
"CL:C-100-1:1-4",2015,292.1782397,21.04750851
"CL:C-100-1:1-4",2016,292.1782397,22.04750851
"CL:C-100-1:1-4",2017,292.1782397,23.04750851
"CL:C-100-1:1-4",2018,292.1782397,24.04750851
"CL:C-100-1:1-5",2015,208.8890495,21.97682977
"CL:C-100-1:1-5",2016,208.8890495,22.97682977
"CL:C-100-1:1-5",2017,208.8890495,23.97682977
"CL:C-100-1:1-5",2018,208.8890495,24.97682977
"CL:C-100-1:2-1",2015,527.4462513,21
"CL:C-100-1:2-1",2016,27.19639009,1.826031933
"CL:C-100-1:2-1",2017,27.19639009,2.826031933
"CL:C-100-1:2-1",2018,27.19639009,3.826031933
"CL:C-100-1:2-2",2015,490.7343855,21
"CL:C-100-1:2-2",2016,166.0795868,3.884168853
"CL:C-100-1:2-2",2017,166.0795868,4.884168853
"CL:C-100-1:2-2",2018,166.0795868,5.884168853
"CL:C-100-1:2-3",2015,507.4672376,21
"CL:C-100-1:2-3",2016,360.4644326,9.478286815
"CL:C-100-1:2-3",2017,360.4644326,10.47828681
"CL:C-100-1:2-3",2018,360.4644326,11.47828681
"CL:C-100-1:2-4",2015,466.9689374,21.6935092
"CL:C-100-1:2-4",2016,466.9689374,22.19687228
"CL:C-100-1:2-4",2017,466.9689374,23.19687228
"CL:C-100-1:2-4",2018,466.9689374,24.19687228
"CL:C-100-1:2-5",2015,306.4986328,28.355317
"CL:C-100-1:2-5",2016,306.4986328,29.355317
"CL:C-100-1:2-5",2017,306.4986328,30.355317
"CL:C-100-1:2-5",2018,306.4986328,31.355317
"CL:C-100-1:3-1",2015,731.9217752,102.5066681
"CL:C-100-1:3-1",2016,114.1927372,1
"CL:C-100-1:3-1",2017,114.1927372,2
"CL:C-100-1:3-1",2018,114.1927372,3
"CL:C-100-1:3-2",2015,692.7379865,102.5066681
"CL:C-100-1:3-2",2016,217.4016952,1
"CL:C-100-1:3-2",2017,217.4016952,2
"CL:C-100-1:3-2",2018,217.4016952,3
"CL:C-100-1:3-3",2015,686.2784172,102.5066681
"CL:C-100-1:3-3",2016,311.8590011,1
"CL:C-100-1:3-3",2017,311.8590011,2
